Data;CNPJ;NOME_INSTITUICAO;NOME_CONGL;A;AA;B;C;D;E;F;G;H;S1;S2;S3;Bad_Debt;Total_Portfolio;NPL
01/01/2016;33479023;BCO CITIBANK S.A.;CITIBANK - PRUDENCIAL;8996880441,31;7249617213,5;2186739804,73;632129301,34;938212745,28;161780570,05;134980361,76;230001520,48;555763764,68;0,0;0,0;0,0;1082526216,9699998;21086105723,13;0,05133836618217006
01/01/2016;33603457;BCO RODOBENS S.A.;RODOBENS - PRUDENCIAL;615174868,28;666865710,63;148257319,74;70222192,91;36773472,71;28440196,73;6540981,44;10433259,96;29756164,38;0,0;0,0;0,0;75170602,51;1612464166,78;0,04661846387576566
01/01/2016;33644196;BCO FATOR S.A.;FATOR - PRUDENCIAL;2926654,56;12,45;44732563,59;90293704,71;5,05;39876529,87;0,0;4744465,18;2,66;0,0;0,0;0,0;44620997,70999999;182573938,07;0,2443996015077027
01/01/2016;33657248;BNDES;BNDES - PRUDENCIAL;120428429906,83;98829169991,51;173352727050,43;11432396334,52;2236505564,56;2079436866,36;20585562,93;2470303,36;559512941,91;0,0;0,0;0,0;2662005674,56;408941234522,41;0,006509506623045424
01/01/2016;33884941;BANIF BRASIL BM S.A.;BANIF - PRUDENCIAL;11717240,3;0,0;22291369,11;12544565,04;13926442,07;15373377,61;26382187,98;1667392,5;8919429,12;0,0;0,0;0,0;52342387,21;112822003,73;0,46393775575253204
01/01/2016;33923798;BCO MÁXIMA S.A.;MÁXIMA - PRUDENCIAL;294043532,55;11495450,03;118467370,99;17079906,49;21476961,15;3149090,78;6928438,86;148651,41;4151304,21;0,0;0,0;0,0;14377485,260000002;476940706,4699999;0,030145225737623974
01/01/2016;33987793;BI CREDIT SUISSE S.A.;CREDIT SUISSE - PRUDENCIAL;3801836981,96;1414726885,83;1031175092,9;324219863,94;427674937,09;36816691,04;68095440,69;0,0;563710414,92;0,0;0,0;0,0;668622546,65;7668256308,37;0,0871935574088975
01/01/2016;34111187;HAITONG BI DO BRASIL S.A.;HAITONG - PRUDENCIAL;84822234,89;591388852,27;46736265,9;27627114,27;4632149,25;0,0;0,0;0,0;21672869,58;0,0;0,0;0,0;21672869,58;776879486,16;0,027897337960519176
01/01/2016;43180355;PERNAMBUCANAS FINANC S.A. CFI;PERNAMBUCANAS - PRUDENCIAL;1265477562,57;0,0;115604056,3;85372553,61;81321830,17;68684078,25;64444804,12;75692531,85;414593179,64;0,0;0,0;0,0;623414593,86;2171190596,5099998;0,28713029379460503
01/01/2016;45246410;PLURAL BCO BM;BRASIL PLURAL - PRUDENCIAL;29185247,48;22696476,24;1839354,41;30758888,58;1551427,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;86031394,58;0,0
01/01/2016;48795256;BCO ANDBANK S.A.;ANDBANK - PRUDENCIAL;3584737,68;28060592,86;0,0;285465,95;0,0;0,0;0,0;0,0;2109950,9;0,0;0,0;0,0;2109950,9;34040747,39;0,06198309560676188
01/01/2016;49336860;ING BANK N.V.;ING - PRUDENCIAL;0,0;4136459919,39;0,0;8719396,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4145179315,66;0,0
01/01/2016;58017179;BCO VOLVO BRASIL S.A.;VOLVO - PRUDENCIAL;1162289613,46;567472865,68;1324165755,9;602633339,46;106083463,81;63285136,91;18637831,91;27600601,41;151096485,2;0,0;0,0;0,0;260620055,42999998;4023265093,74;0,06477824586689845
01/01/2016;58160789;BCO SAFRA S.A.;SAFRA - PRUDENCIAL;7890133907,88;35268213680,26;1477830730,34;729483360,79;282087919,3;238913693,41;154385059,48;118239871,23;1258134614,56;0,0;0,0;0,0;1769673238,6799998;47417422837,24999;0,03732116029911661
01/01/2016;58616418;BCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL;353019546,9;200980857,95;1967063045,04;225637517,47;202975860,94;123730546,01;14190057,55;34583575,23;59443240,77;0,0;0,0;0,0;231947419,56;3181624247,8599997;0,07290220387150077
01/01/2016;59109165;BCO VOLKSWAGEN S.A;VOLKSWAGEN - PRUDENCIAL;12702887517,98;423572957,82;1922012518,77;2063396063,56;485819064,47;457611927,23;147811818,53;118275604,72;497030875,41;0,0;0,0;0,0;1220730225,89;18818418348,489998;0,06486890679566343
01/01/2016;59274605;BCO GM S.A.;GM - PRUDENCIAL;9198812663,04;3140765,43;699426199,53;821189136,37;80943429,51;37882422,52;57681875,89;28161587,2;119457363,36;0,0;0,0;0,0;243183248,97;11046695442,850002;0,022014117274084973
01/01/2016;59285411;BANCO PAN;PAN - PRUDENCIAL;12144145068,48;0,0;2230589169,57;1255109706,16;737595908,92;311095227,4;241193026,7;176035880,8;558984196,83;0,0;0,0;0,0;1287308331,73;17654748184,86;0,07291570053850689
01/01/2016;59588111;BCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL;24846126991,0;4162485191,47;7753981453,77;8534951242,9;1389420589,95;757201111,81;484333237,61;328208285,03;2156975793,97;0,0;0,0;0,0;3726718428,42;50413683897,51;0,0739227554962328
01/01/2016;60518222;BCO SUMITOMO MITSUI BRASIL S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;41424,42;3158850893,39;54136119,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3213028437,13;0,0
01/01/2016;60746948;BCO BRADESCO S.A.;BRADESCO - PRUDENCIAL;145849916700,81;77224021850,87;64730695874,42;44472554738,75;11129922699,34;3614547379,44;3587328529,84;2554453674,75;13398510393,96;0,0;0,0;0,0;23154839977,989998;366561951842,18;0,06316760335224074
01/01/2016;60770336;BCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL;4440821671,77;1121557090,38;1388609593,45;307503138,92;89763700,11;14300719,07;7159449,25;5829243,53;40782512,96;0,0;0,0;0,0;68071924,81;7416327119,440001;0,009178657267094773
01/01/2016;60814191;BCO MERCEDES-BENZ S.A.;MERCEDES-BENZ - PRUDENCIAL;4073704009,92;113104953,62;3478009376,54;1169210182,9;261539700,72;204994716,15;92050062,19;52781868,74;168901778,31;0,0;0,0;0,0;518728425,39000005;9614296649,089998;0,053953861038716563
01/01/2016;60872504;ITAÚ UNIBANCO HOLDING S.A.;ITAU - PRUDENCIAL;129477272733,92;239135150394,13;39052434994,95;16646864246,79;14337518276,6;4774199656,06;4583579155,69;3483817307,3;14105694712,81;0,0;0,0;0,0;26947290831,86;465596531478,25;0,05787691490377613
01/01/2016;60889128;BCO SOFISA S.A.;SOFISA - PRUDENCIAL;419243701,27;332203,18;711367865,38;652545043,61;43339350,34;11213905,68;4829758,04;504096,45;24588143,77;0,0;0,0;0,0;41135903,94;1867964067,72;0,022021785456617305
01/01/2016;61024352;BCO INDUSVAL S.A.;INDUSVAL - PRUDENCIAL;405511924,45;102539521,8;564494827,95;176520705,44;67771423,86;5320785,83;1125466,15;11729083,18;218755749,44;0,0;0,0;0,0;236931084,6;1553769488,1000001;0,152487924633999
01/01/2016;61088183;BCO MIZUHO S.A.;MIZUHO - PRUDENCIAL;0,0;1025164404,77;0,0;0,0;0,0;0,0;0,0;0,0;9000078,89;0,0;0,0;0,0;9000078,89;1034164483,66;0,008702753800002802
01/01/2016;61146577;BNC BRAZIL LTDA.;BARCLAYS - PRUDENCIAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17074767,74;0,0;0,0;0,0;17074767,74;17074767,74;1,0
01/01/2016;61186680;BCO BMG S.A.;BMG - PRUDENCIAL;6692231400,05;0,0;825883675,95;404054441,55;87084413,0;88951584,5;55415547,15;43420046,29;296981877,52;0,0;0,0;0,0;484769055,46;8494022986,01;0,05707178521395977
01/01/2016;61533584;BCO SOCIETE GENERALE BRASIL;SOCIETE GENERALE - PRUDENCIAL;900273766,61;2171694178,08;160060676,24;36956687,84;3668555,89;27213746,16;5142799,11;3917263,14;72754837,06;0,0;0,0;0,0;109028645,47;3381682510,13;0,03224094667178223
01/01/2016;61820817;BCO PAULISTA S.A.;SOCOPA - PRUDENCIAL;0,0;0,0;249187726,42;94104218,49;268570,36;20975196,18;177777,19;321100,6;689098,19;0,0;0,0;0,0;22163172,160000004;365723687,42999995;0,06060086595906388
01/01/2016;62073200;BOFA MERRILL LYNCH BM S.A.;BOFA MERRILL LYNCH - PRUDENCIAL;272371935,87;393129341,83;22345098,57;3526655,43;18,33;0,0;131,73;66,09;908,4;0,0;0,0;0,0;1106,22;691374156,25;1,60003088052946e-06
01/01/2016;62144175;BCO PINE S.A.;PINE - PRUDENCIAL;1111578233,08;277124426,66;1193251839,02;1085405279,81;161412457,16;14880134,94;102908984,11;62075502,56;48417000,79;0,0;0,0;0,0;228281622,4;4057053858,1299996;0,05626783138275144
01/01/2016;62232889;BCO DAYCOVAL S.A;BCO DAYCOVAL S.A - PRUDENCIAL;5701949163,93;91345351,19;4426738840,89;1493270304,06;610118863,41;124195365,75;149295881,83;63930010,34;453942791,17;0,0;0,0;0,0;791364049,0900002;13114786572,57;0,06034135932834497
01/01/2016;62331228;DEUTSCHE BANK S.A.BCO ALEMAO;DEUTSCHE - PRUDENCIAL;364803742,1;4014451454,3;260109721,36;80381225,05;0,0;40172880,76;0,0;0,0;0,0;0,0;0,0;0,0;40172880,76;4759919023,570001;0,008439824409002197
01/01/2016;68900810;BCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL;256943679,91;0,0;60218860,69;48275153,24;4318872,8;2285847,54;4328990,62;3993709,79;4409510,52;0,0;0,0;0,0;15018058,469999999;384774625,11;0,03903079228706054
01/01/2016;75647891;BCO CRÉDIT AGRICOLE BR S.A.;CREDIT AGRICOLE - PRUDENCIAL;270079638,82;1872852823,31;68658375,02;0,0;0,0;0,0;33364400,83;0,0;0,0;0,0;0,0;0,0;33364400,83;2244955237,98;0,014861944802080387
01/01/2016;78632767;BCO OURINVEST S.A.;OURINVEST - PRUDENCIAL;515447,21;17847184,35;6212,71;63792,85;62799,65;40748,79;16452,54;34624,63;2320820,95;0,0;0,0;0,0;2412646,91;20908083,68;0,11539301960551557
01/01/2016;87091716;CIA PROVINCIA CI;COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE;3545117,91;0,0;493428,79;582223,85;355372,51;0,0;300482,15;0,0;75444,99;0,0;0,0;0,0;375927,14;5352070,2;0,07023957570661161
01/01/2016;90400888;BCO SANTANDER (BRASIL) S.A.;SANTANDER - PRUDENCIAL;99442239939,07;98757467017,4;18340254349,39;13132904034,46;8291829386,49;5647548417,23;2297213903,08;1807549279,75;8773126912,45;0,0;0,0;0,0;18525438512,510002;256490133239,32;0,07222671016052187
01/01/2016;91884981;BANCO JOHN DEERE S.A.;JOHN DEERE - PRUDENCIAL;3253737308,92;58483323,92;1780948755,48;849193123,17;81075961,66;115763983,56;17298562,02;62355209,62;67725453,18;0,0;0,0;0,0;263143208,38;6286581681,53;0,041857916067982656
01/01/2016;92228410;OMNI SA CFI;OMNI - PRUDENCIAL;526946197,36;0,0;649135406,24;359789058,78;182143369,99;87643686,47;55413805,03;46586278,8;1181869796,23;0,0;0,0;0,0;1371513566,53;3089527598,9;0,4439233904297588
01/01/2016;92702067;BCO DO ESTADO DO RS S.A.;BANRISUL - PRUDENCIAL;13909619788,47;6173796524,46;6312694153,2;2169303896,01;1022380372,04;346424064,35;240588850,08;219532355,8;1596220292,98;0,0;0,0;0,0;2402765563,21;31990560297,39;0,07510858018344972
01/01/2016;92816560;BD REGIONAL DO EXTREMO SUL;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;5347619152,53;5981732693,92;430068526,4;294291795,25;102765341,46;89353770,36;27863464,46;100522419,07;119657748,5;0,0;0,0;0,0;337397402,39;12493874911,95;0,027005024843596754
01/01/2016;92874270;BCO A.J. RENNER S.A.;BCO A.J. RENNER S.A. - PRUDENCIAL;730404706,87;0,0;59539425,93;34187721,51;13678567,77;6667869,31;5561863,57;4729788,64;22534524,33;0,0;0,0;0,0;39494045,849999994;877304467,93;0,045017490841219816
01/01/2016;92894922;BANCO ORIGINAL;ORIGINAL - PRUDENCIAL;2173445495,43;400271082,16;901041187,54;272692467,33;45893593,84;121410060,31;3083695,48;5228208,73;80160822,1;0,0;0,0;0,0;209882786,62;4003226612,9199996;0,05242840511267212
01/02/2016;0;BCO DO BRASIL S.A.;BB - PRUDENCIAL;143507421211,65;364806822102,88;121091905786,4;28099791764,42;9520824283,84;12541333620,56;4958344695,43;3663587110,43;19210117597,98;0,0;0,0;0,0;40373383024,399994;707400148173,5901;0,05707290722038795
01/02/2016;208;BRB - BCO DE BRASILIA S.A.;BRB - PRUDENCIAL;1331796828,57;5901161238,38;1246387577,59;686816194,25;242340143,4;104237410,19;95744788,28;71370067,13;409899238,14;0,0;0,0;0,0;681251503,74;10089753485,929998;0,0675191425330653
01/02/2016;122327;SANTINVEST S.A. - CFI;SANTINVEST - PRUDENCIAL;74461013,49;0,0;35048821,45;7208364,08;39979273,8;6114862,09;37599379,23;7073959,26;45852442,26;0,0;0,0;0,0;96640642,83999999;253338115,65999997;0,3814690205152527
01/02/2016;360305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;105520640096,64;328758290868,25;107743309877,06;71641468764,92;32159605235,73;8118110409,79;4180218698,56;3756372820,49;19669737470,57;0,0;0,0;0,0;35724439399,41;681547754242,0099;0,052416634310740694
01/02/2016;416968;BANCO INTER;INTER - PRUDENCIAL;1643595674,09;231710773,46;105508680,83;81417156,3;43200077,37;24117452,56;14323789,09;12476742,54;42101781,5;0,0;0,0;0,0;93019765,69;2198452127,74;0,04231148111722767
01/02/2016;556603;BANCO BARI S.A.;BARIGUI - PRUDENCIAL;336328423,98;1870074,42;16222575,97;22116853,63;3121750,34;2653434,53;2233332,8;412692,39;7102542,52;0,0;0,0;0,0;12402002,239999998;392061680,58000004;0,031632783447882444
01/02/2016;1181521;BCO COOPERATIVO SICREDI S.A.;SICREDI - PRUDENCIAL;461118425,84;14191949549,23;21472794,53;1897799,03;1107479,72;5685288,03;609193,74;2781556,47;4088671,91;0,0;0,0;0,0;13164710,15;14690710758,499998;0,0008961247938519885
01/02/2016;1522368;BCO BNP PARIBAS BRASIL S A;BNP PARIBAS - PRUDENCIAL;8056075119,84;1979848994,74;435455357,38;343107224,75;98305675,52;61673009,34;76472247,28;60447546,98;291081834,04;0,0;0,0;0,0;489674637,64;11402467009,87;0,042944622178352855
01/02/2016;1701201;KIRTON BANK;HSBC - PRUDENCIAL;18229933651,97;32212909226,37;6934897640,68;2602120009,53;1900984743,23;924286025,04;640423984,04;802486388,99;4062520486,02;0,0;0,0;0,0;6429716884,09;68310562155,869995;0,09412478365232554
01/02/2016;2038232;BANCOOB;BANCOOB - PRUDENCIAL;3666582644,94;6317258650,07;337075357,9;127930217,02;9901808,03;2504611,48;6810770,72;1311047,85;11923110,02;0,0;0,0;0,0;22549540,07;10481298218,03;0,002151407163590683
01/02/2016;2658435;BCO CATERPILLAR S.A.;BCO CATERPILLAR S.A. - PRUDENCIAL;1415343520,59;1457166652,33;747721874,7;320262850,67;88275927,39;42877259,68;58666527,12;48564021,15;158305298,89;0,0;0,0;0,0;308413106,84;4337183932,52;0,0711090679202081
01/02/2016;2801938;BCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL;0,0;126661898,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;126661898,71;0,0
01/02/2016;3502961;BCO PSA FINANCE BRASIL S.A.;PSA FINANCE - PRUDENCIAL;1302074160,86;0,0;418672524,86;61099774,97;21293392,29;6439517,79;3948864,73;3688794,1;17698803,26;0,0;0,0;0,0;31775979,880000003;1834915832,8600001;0,01731740459750256
