Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Log_Odds_Estresse,Score_Log_Odds_Robustez
BCO TRIANGULO S.A. - PRUDENCIAL,2023-03-01,2220316.0,0.0,688242.0,0.1163,0.0748,182.74,2.094210609200031,30.19,0.1499308614195018,0,2948227.0,0.0,751607.0,0.1292,0.0892,175.72,3.2006523548000043,24.72,-3.3786168483984604,3.3786168483984604
BCO TRIANGULO S.A. - PRUDENCIAL,2023-06-01,1963943.0,0.0,688242.0,0.123,0.0709,184.28,0.760729877599986,32.02333333333333,0.1479902039881393,0,2744289.0,0.0,751607.0,0.1323,0.0919,177.81,2.215266379399994,25.546666666666667,-3.414258328585388,3.414258328585388
BCO TRIANGULO S.A. - PRUDENCIAL,2023-09-01,1992343.0,0.0,660063.0,0.1085999999999999,0.0616,184.44,0.6111867176000096,31.51333333333333,0.1475420533105971,0,2513658.0,0.0,737224.0,0.1275,0.0846,179.54,-1.3245430992000151,27.44,-3.4206041989033458,3.4206041989033458
BCO TRIANGULO S.A. - PRUDENCIAL,2023-12-01,2053918.0,0.0,660063.0,0.1027,0.06,185.03,1.083587763199989,30.41333333333333,0.1347490731348379,0,2309153.0,0.0,737224.0,0.1238,0.08,180.33,1.6286339977999995,29.036666666666665,-3.5062125305519345,3.5062125305519345
BCO TRIANGULO S.A. - PRUDENCIAL,2024-03-01,2035450.0,0.0,612524.0,0.1077999999999999,0.0616,186.65,1.415491577599992,29.896666666666665,0.1397280864293949,0,2220316.0,0.0,688242.0,0.1163,0.0748,182.74,2.094210609200031,30.19,-3.60132783030328,3.60132783030328
BCO TRIANGULO S.A. - PRUDENCIAL,2024-06-01,1957703.0,0.0,612524.0,0.1133,0.061,189.49,1.053515670799987,29.07333333333333,0.1355688600122754,0,1963943.0,0.0,688242.0,0.123,0.0709,184.28,0.760729877599986,32.02333333333333,-3.627951636372751,3.627951636372751
BCO TRIANGULO S.A. - PRUDENCIAL,2024-09-01,1971349.0,0.0,560830.0,0.1177,0.0641,190.99,0.8015076655999875,28.473333333333333,0.1239206353886889,0,1992343.0,0.0,660063.0,0.1085999999999999,0.0616,184.44,0.6111867176000096,31.51333333333333,-3.661275917289773,3.661275917289773
BCO TRIANGULO S.A. - PRUDENCIAL,2024-12-01,2007757.0,0.0,560830.0,0.1106,0.0583,191.11,1.47713535680003,27.96,0.1237731494884051,0,2053918.0,0.0,660063.0,0.1027,0.06,185.03,1.083587763199989,30.41333333333333,-3.6971045789748374,3.6971045789748374
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2017-03-01,14082859.0,58410.0,1031108.0,0.1512,0.1299,164.34,0.9630321349999972,41.17333333333333,0.0326415286115889,0,13212345.0,18478.0,914998.0,0.1693,0.1146,163.26,2.6208101489999747,35.07,-2.931938491387222,2.931938491387222
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2017-06-01,14596942.0,59468.0,1031108.0,0.1465,0.1267,165.65,0.2193980018000196,36.63666666666666,0.0340775408783439,0,14121619.0,18220.0,914998.0,0.1484,0.1042,163.72,1.7496396530000125,38.303333333333335,-2.962889618519562,2.962889618519562
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2017-09-01,14296714.0,62217.0,1103815.0,0.1510999999999999,0.131,166.12,0.5911447296000016,36.16333333333333,0.0473542283042791,0,13973707.0,15715.0,1012895.0,0.1485,0.1284,162.92,1.043057830399996,39.71333333333333,-2.8574087492017766,2.8574087492017766
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2017-12-01,14376367.0,15801.0,1103815.0,0.15,0.1283,167.13,1.144261174399985,33.526666666666664,0.0430599509937797,0,14187803.0,30049.0,1012895.0,0.148,0.1264,162.73,0.7417894039999817,40.38,-2.852992417921585,2.852992417921585
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2018-03-01,14438907.0,12445.0,1211705.0,0.1601,0.1406,167.98,0.7014778351999817,33.15,0.0383860846183824,0,14082859.0,58410.0,1031108.0,0.1512,0.1299,164.34,0.9630321349999972,41.17333333333333,-2.8972494518499636,2.8972494518499636
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2018-06-01,14120638.0,9224.0,1211705.0,0.1675,0.1444,167.89,1.8887030879999989,30.82333333333333,0.0416856533046378,0,14596942.0,59468.0,1031108.0,0.1465,0.1267,165.65,0.2193980018000196,36.63666666666666,-2.9481736949698005,2.9481736949698005
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2018-09-01,13790472.0,7383.0,1217850.0,0.1757,0.1503,169.35,0.7208535743999933,28.546666666666667,0.0330518939545339,0,14296714.0,62217.0,1103815.0,0.1510999999999999,0.131,166.12,0.5911447296000016,36.16333333333333,-2.9574045847272745,2.9574045847272745
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2018-12-01,14035102.0,3952.0,1217850.0,0.175,0.1464,169.09,0.3894135824999978,28.71666666666667,0.0301380690938994,0,14376367.0,15801.0,1103815.0,0.15,0.1283,167.13,1.144261174399985,33.526666666666664,-3.007191924096959,3.007191924096959
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2019-03-01,13954551.0,6988.0,1300525.0,0.1785999999999999,0.1775,169.51,1.507011320000018,30.386666666666667,0.0204570783802774,0,14438907.0,12445.0,1211705.0,0.1601,0.1406,167.98,0.7014778351999817,33.15,-2.9915716081027837,2.9915716081027837
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2019-06-01,14337834.0,2528.0,1300525.0,0.1771,0.1838,170.58,0.710811074100004,30.69666666666667,0.0187215253988515,0,14120638.0,9224.0,1211705.0,0.1675,0.1444,167.89,1.8887030879999989,30.82333333333333,-3.000510707329466,3.000510707329466
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2019-09-01,14292146.0,9014.0,1255538.0,0.1819,0.1911,170.5,0.2600889164000142,30.59,0.0187342748509442,0,13790472.0,7383.0,1217850.0,0.1757,0.1503,169.35,0.7208535743999933,28.546666666666667,-3.00969486605942,3.00969486605942
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2019-12-01,14489617.0,12327.0,1255538.0,0.1822,0.1912,171.91,1.767530865000011,29.096666666666664,0.019440689795459,0,14035102.0,3952.0,1217850.0,0.175,0.1464,169.09,0.3894135824999978,28.71666666666667,-3.0070492901757073,3.0070492901757073
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2020-03-01,14441637.0,22288.0,1263147.0,0.1858,0.1649,168.09,0.5308473674999981,28.24,0.0211260072825839,0,13954551.0,6988.0,1300525.0,0.1785999999999999,0.1775,169.51,1.507011320000018,30.386666666666667,-2.951522795515429,2.951522795515429
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2020-06-01,14707894.0,0.0,1263147.0,0.185,0.1664,153.27,-0.4306129372000034,24.44333333333333,0.0243485508771567,0,14337834.0,2528.0,1300525.0,0.1771,0.1838,170.58,0.710811074100004,30.69666666666667,-2.954378878948739,2.954378878948739
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2020-09-01,15085698.0,0.0,1209732.0,0.1842,0.1705999999999999,165.34,1.2447095295999857,21.71666666666667,0.0259619625537826,0,14292146.0,9014.0,1255538.0,0.1819,0.1911,170.5,0.2600889164000142,30.59,-2.922320634936972,2.922320634936972
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2020-12-01,15346927.0,0.0,1209732.0,0.1862,0.1694,171.47,3.131382328999988,20.72,0.0220546329889803,0,14489617.0,12327.0,1255538.0,0.1822,0.1912,171.91,1.767530865000011,29.096666666666664,-2.996967400183697,2.996967400183697
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2021-03-01,14980667.0,0.0,1197025.0,0.1956,0.1776,173.12,2.052492994999988,22.403333333333336,0.0209050119703634,0,14441637.0,22288.0,1263147.0,0.1858,0.1649,168.09,0.5308473674999981,28.24,-2.9308296794148836,2.9308296794148836
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2021-06-01,14211815.0,101901.0,1197025.0,0.2071,0.1835999999999999,172.06,1.6786286369000036,21.46333333333333,0.0219995508837837,0,14707894.0,0.0,1263147.0,0.185,0.1664,153.27,-0.4306129372000034,24.44333333333333,-2.460783161058079,2.460783161058079
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2021-09-01,14313514.0,109725.0,1173002.0,0.2096,0.1822,172.27,3.0196768831999954,21.08666666666667,0.0214446339091854,0,15085698.0,0.0,1209732.0,0.1842,0.1705999999999999,165.34,1.2447095295999857,21.71666666666667,-2.858582938730421,2.858582938730421
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2021-12-01,15938002.0,102727.0,1173002.0,0.1963,0.1795,174.3,2.958021687500012,22.62,0.0204079244667392,0,15346927.0,0.0,1209732.0,0.1862,0.1694,171.47,3.131382328999988,20.72,-3.0871443814579353,3.0871443814579353
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2022-03-01,15949344.0,80852.0,1194260.0,0.2011,0.186,175.72,3.2006523548000043,24.72,0.0199560898447143,0,14980667.0,0.0,1197025.0,0.1956,0.1776,173.12,2.052492994999988,22.403333333333336,-3.0873635537850532,3.0873635537850532
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2022-06-01,16446242.0,77680.0,1194260.0,0.2036,0.1818,177.81,2.215266379399994,25.546666666666667,0.0175230877415492,0,14211815.0,101901.0,1197025.0,0.2071,0.1835999999999999,172.06,1.6786286369000036,21.46333333333333,-3.038375099558616,3.038375099558616
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2022-09-01,16864259.0,81228.0,1220712.0,0.2045,0.1826,179.54,-1.3245430992000151,27.44,0.0194872875339473,0,14313514.0,109725.0,1173002.0,0.2096,0.1822,172.27,3.0196768831999954,21.08666666666667,-3.0733572002694527,3.0733572002694527
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2022-12-01,17654898.0,75840.0,1220712.0,0.2017,0.1784,180.33,1.6286339977999995,29.036666666666665,0.0174364358956699,0,15938002.0,102727.0,1173002.0,0.1963,0.1795,174.3,2.958021687500012,22.62,-3.1501544331642117,3.1501544331642117
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2023-03-01,18085254.0,52184.0,1325463.0,0.2025,0.1828999999999999,182.74,2.094210609200031,30.19,0.0144797933743172,0,15949344.0,80852.0,1194260.0,0.2011,0.186,175.72,3.2006523548000043,24.72,-3.1717909784649043,3.1717909784649043
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2023-06-01,18330245.0,45134.0,1325463.0,0.205,0.1846999999999999,184.28,0.760729877599986,32.02333333333333,0.0115532103041219,0,16446242.0,77680.0,1194260.0,0.2036,0.1818,177.81,2.215266379399994,25.546666666666667,-3.2294404572788,3.2294404572788
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2023-09-01,22950466.0,57241.0,1465033.0,0.1661,0.1780999999999999,184.44,0.6111867176000096,31.51333333333333,0.0173642378921611,0,16864259.0,81228.0,1220712.0,0.2045,0.1826,179.54,-1.3245430992000151,27.44,-3.216156762349622,3.216156762349622
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2023-12-01,17679403.0,12423.0,1465033.0,0.2123,0.1694999999999999,185.03,1.083587763199989,30.41333333333333,0.0188795560857443,0,17654898.0,75840.0,1220712.0,0.2017,0.1784,180.33,1.6286339977999995,29.036666666666665,-3.304545983723039,3.304545983723039
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2024-03-01,17968809.0,25485.0,1614729.0,0.2110999999999999,0.1687999999999999,186.65,1.415491577599992,29.896666666666665,0.0220780455880752,0,18085254.0,52184.0,1325463.0,0.2025,0.1828999999999999,182.74,2.094210609200031,30.19,-3.373193662496358,3.373193662496358
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2024-06-01,18697865.0,26690.0,1614729.0,0.2157,0.1691,189.49,1.053515670799987,29.07333333333333,0.0197070373930197,0,18330245.0,45134.0,1325463.0,0.205,0.1846999999999999,184.28,0.760729877599986,32.02333333333333,-3.387328899707848,3.387328899707848
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2024-09-01,19189647.0,14913.0,1865520.0,0.2137,0.1682999999999999,190.99,0.8015076655999875,28.473333333333333,0.0208150448222038,0,22950466.0,57241.0,1465033.0,0.1661,0.1780999999999999,184.44,0.6111867176000096,31.51333333333333,-3.448709706587856,3.448709706587856
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2024-12-01,20219904.0,3350055.0,1865520.0,0.1751,0.1583999999999999,191.11,1.47713535680003,27.96,0.0250823161681976,0,17679403.0,12423.0,1465033.0,0.2123,0.1694999999999999,185.03,1.083587763199989,30.41333333333333,-3.4546279902965256,3.4546279902965256
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2025-03-01,20633931.0,3017468.0,1402578.0,0.1798999999999999,0.1568,193.61,2.040339737600028,29.313333333333333,0.0290148830320018,0,17968809.0,25485.0,1614729.0,0.2110999999999999,0.1687999999999999,186.65,1.415491577599992,29.896666666666665,-3.519925353514497,3.519925353514497
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2025-06-01,21868754.0,2978837.0,1402578.0,0.1984,0.1723,194.33,0.9327766831999762,31.666666666666668,0.0223357546613044,0,18697865.0,26690.0,1614729.0,0.2157,0.1691,189.49,1.053515670799987,29.07333333333333,-3.604306583394122,3.604306583394122
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL,2025-09-01,21893178.0,2657716.0,1239388.0,0.2084,0.1748999999999999,,0.6304326271999727,31.94666666666667,0.0253549141301038,0,19189647.0,14913.0,1865520.0,0.2137,0.1682999999999999,190.99,0.8015076655999875,28.473333333333333,-3.6563789271093774,3.6563789271093774
BMG - PRUDENCIAL,2017-03-01,8146514.0,11351.0,69901.0,0.1155,0.0663,164.34,0.9630321349999972,41.17333333333333,0.0675230847748846,0,9538223.0,59464.0,38424.0,0.088,0.0572,163.26,2.6208101489999747,35.07,-3.0856105563710066,3.0856105563710066
BMG - PRUDENCIAL,2017-06-01,8250986.0,13703.0,69901.0,0.125,0.0724,165.65,0.2193980018000196,36.63666666666666,0.0764391060842011,0,9223667.0,62036.0,38424.0,0.0675,0.0429,163.72,1.7496396530000125,38.303333333333335,-3.1214547334494886,3.1214547334494886
BMG - PRUDENCIAL,2017-09-01,8741445.0,27786.0,616461.0,0.1206,0.0735,166.12,0.5911447296000016,36.16333333333333,0.0769460996446557,0,9449731.0,34592.0,29609.0,0.0795,0.0501,162.92,1.043057830399996,39.71333333333333,-3.054903025886416,3.054903025886416
BMG - PRUDENCIAL,2017-12-01,8741178.0,6507.0,616461.0,0.1336,0.0810999999999999,167.13,1.144261174399985,33.526666666666664,0.0759686146713242,0,8991796.0,11878.0,29609.0,0.1344999999999999,0.0828,162.73,0.7417894039999817,40.38,-2.92935597360752,2.92935597360752
BMG - PRUDENCIAL,2018-03-01,8528815.0,15832.0,653577.0,0.1176,0.0713999999999999,167.98,0.7014778351999817,33.15,0.0700304739328392,0,8146514.0,11351.0,69901.0,0.1155,0.0663,164.34,0.9630321349999972,41.17333333333333,-3.029107474946127,3.029107474946127
BMG - PRUDENCIAL,2018-06-01,8556407.0,32030.0,653577.0,0.1389,0.0843999999999999,167.89,1.8887030879999989,30.82333333333333,0.0722594864729756,0,8250986.0,13703.0,69901.0,0.125,0.0724,165.65,0.2193980018000196,36.63666666666666,-3.0480171454331084,3.0480171454331084
BMG - PRUDENCIAL,2018-09-01,10079075.0,11748.0,659321.0,0.1309,0.0883,169.35,0.7208535743999933,28.546666666666667,0.0672093307075206,0,8741445.0,27786.0,616461.0,0.1206,0.0735,166.12,0.5911447296000016,36.16333333333333,-3.0836908811754955,3.0836908811754955
BMG - PRUDENCIAL,2018-12-01,10413672.0,657.0,659321.0,0.1235,0.0846,169.09,0.3894135824999978,28.71666666666667,0.0656929345774516,0,8741178.0,6507.0,616461.0,0.1336,0.0810999999999999,167.13,1.144261174399985,33.526666666666664,-3.103195443492878,3.103195443492878
BMG - PRUDENCIAL,2019-03-01,10705567.0,12214.0,715757.0,0.124,0.0895,169.51,1.507011320000018,30.386666666666667,0.0604342165339567,0,8528815.0,15832.0,653577.0,0.1176,0.0713999999999999,167.98,0.7014778351999817,33.15,-3.1551708331483743,3.1551708331483743
BMG - PRUDENCIAL,2019-06-01,11086913.0,5067.0,715757.0,0.1289,0.0955,170.58,0.710811074100004,30.69666666666667,0.0562069392308122,0,8556407.0,32030.0,653577.0,0.1389,0.0843999999999999,167.89,1.8887030879999989,30.82333333333333,-3.138274008100554,3.138274008100554
BMG - PRUDENCIAL,2019-09-01,11452348.0,26008.0,729134.0,0.1308,0.0957,170.5,0.2600889164000142,30.59,0.0561183696247585,0,10079075.0,11748.0,659321.0,0.1309,0.0883,169.35,0.7208535743999933,28.546666666666667,-3.1652287805458723,3.1652287805458723
BMG - PRUDENCIAL,2019-12-01,12270657.0,11746.0,729134.0,0.2153999999999999,0.1586,171.91,1.767530865000011,29.096666666666664,0.0573954868994317,0,10413672.0,657.0,659321.0,0.1235,0.0846,169.09,0.3894135824999978,28.71666666666667,-3.163862133635538,3.163862133635538
BMG - PRUDENCIAL,2020-03-01,13603714.0,30741.0,759206.0,0.1898999999999999,0.1462,168.09,0.5308473674999981,28.24,0.0591277159615995,0,10705567.0,12214.0,715757.0,0.124,0.0895,169.51,1.507011320000018,30.386666666666667,-3.183017737386536,3.183017737386536
BMG - PRUDENCIAL,2020-06-01,14492169.0,4397.0,759206.0,0.1893,0.1374,153.27,-0.4306129372000034,24.44333333333333,0.0585805423151198,0,11086913.0,5067.0,715757.0,0.1289,0.0955,170.58,0.710811074100004,30.69666666666667,-3.1841702975308084,3.1841702975308084
BMG - PRUDENCIAL,2020-09-01,14963905.0,3848.0,823355.0,0.1839,0.1236999999999999,165.34,1.2447095295999857,21.71666666666667,0.0583207547847868,0,11452348.0,26008.0,729134.0,0.1308,0.0957,170.5,0.2600889164000142,30.59,-3.1773057557813567,3.1773057557813567
BMG - PRUDENCIAL,2020-12-01,16903395.0,9331.0,823355.0,0.1701,0.1128999999999999,171.47,3.131382328999988,20.72,0.0567599298432676,0,12270657.0,11746.0,729134.0,0.2153999999999999,0.1586,171.91,1.767530865000011,29.096666666666664,-3.0530134844425603,3.0530134844425603
BMG - PRUDENCIAL,2021-03-01,16106254.0,6488.0,953537.0,0.1677,0.109,173.12,2.052492994999988,22.403333333333336,0.0536296929434124,0,13603714.0,30741.0,759206.0,0.1898999999999999,0.1462,168.09,0.5308473674999981,28.24,-2.9672046274508075,2.9672046274508075
BMG - PRUDENCIAL,2021-06-01,16635297.0,3147.0,953537.0,0.158,0.098,172.06,1.6786286369000036,21.46333333333333,0.0565068850091626,0,14492169.0,4397.0,759206.0,0.1893,0.1374,153.27,-0.4306129372000034,24.44333333333333,-2.527663625457076,2.527663625457076
BMG - PRUDENCIAL,2021-09-01,17537238.0,3507.0,1099107.0,0.1338,0.0819999999999999,172.27,3.0196768831999954,21.08666666666667,0.0544740469108398,0,14963905.0,3848.0,823355.0,0.1839,0.1236999999999999,165.34,1.2447095295999857,21.71666666666667,-2.978515338361317,2.978515338361317
BMG - PRUDENCIAL,2021-12-01,16841915.0,4316.0,1099107.0,0.1394,0.0803,174.3,2.958021687500012,22.62,0.056217892350574,0,16903395.0,9331.0,823355.0,0.1701,0.1128999999999999,171.47,3.131382328999988,20.72,-3.2473994262808543,3.2473994262808543
BMG - PRUDENCIAL,2022-03-01,17304548.0,10026.0,1337594.0,0.1343,0.0807,175.72,3.2006523548000043,24.72,0.0554695473980447,0,16106254.0,6488.0,953537.0,0.1677,0.109,173.12,2.052492994999988,22.403333333333336,-3.2850406742906153,3.2850406742906153
BMG - PRUDENCIAL,2022-06-01,19226619.0,25968.0,1337594.0,0.1157,0.0654,177.81,2.215266379399994,25.546666666666667,0.0441110323767364,0,16635297.0,3147.0,953537.0,0.158,0.098,172.06,1.6786286369000036,21.46333333333333,-3.283414856218783,3.283414856218783
BMG - PRUDENCIAL,2022-09-01,21229695.0,5613.0,1562931.0,0.1043999999999999,0.0616,179.54,-1.3245430992000151,27.44,0.0463134316923626,0,17537238.0,3507.0,1099107.0,0.1338,0.0819999999999999,172.27,3.0196768831999954,21.08666666666667,-3.373675711857902,3.373675711857902
BMG - PRUDENCIAL,2022-12-01,22358483.0,7515.0,1562931.0,0.1079,0.065,180.33,1.6286339977999995,29.036666666666665,0.0511049296307121,0,16841915.0,4316.0,1099107.0,0.1394,0.0803,174.3,2.958021687500012,22.62,-3.430972025534423,3.430972025534423
BMG - PRUDENCIAL,2023-03-01,22918936.0,9018.0,1846019.0,0.1003999999999999,0.0637,182.74,2.094210609200031,30.19,0.0560122999682607,0,17304548.0,10026.0,1337594.0,0.1343,0.0807,175.72,3.2006523548000043,24.72,-3.4824050718131656,3.4824050718131656
BMG - PRUDENCIAL,2023-06-01,22482360.0,58254.0,1846019.0,0.0919,0.0578,184.28,0.760729877599986,32.02333333333333,0.0603553042200401,0,19226619.0,25968.0,1337594.0,0.1157,0.0654,177.81,2.215266379399994,25.546666666666667,-3.5866666801837654,3.5866666801837654
BMG - PRUDENCIAL,2023-09-01,22582509.0,73223.0,2048341.0,0.0942,0.0612,184.44,0.6111867176000096,31.51333333333333,0.0618172001670742,0,21229695.0,5613.0,1562931.0,0.1043999999999999,0.0616,179.54,-1.3245430992000151,27.44,-3.598904848804626,3.598904848804626
BMG - PRUDENCIAL,2023-12-01,23121514.0,27497.0,2048341.0,0.0939,0.0624,185.03,1.083587763199989,30.41333333333333,0.0405564119232195,0,22358483.0,7515.0,1562931.0,0.1079,0.065,180.33,1.6286339977999995,29.036666666666665,-3.666943971552481,3.666943971552481
BMG - PRUDENCIAL,2024-03-01,23729097.0,189506.0,2183236.0,0.0931,0.0608999999999999,186.65,1.415491577599992,29.896666666666665,0.0506884071644885,0,22918936.0,9018.0,1846019.0,0.1003999999999999,0.0637,182.74,2.094210609200031,30.19,-3.7614033544563834,3.7614033544563834
BMG - PRUDENCIAL,2024-06-01,23785868.0,72798.0,2183236.0,0.0986,0.0641,189.49,1.053515670799987,29.07333333333333,0.0511962391014257,0,22482360.0,58254.0,1846019.0,0.0919,0.0578,184.28,0.760729877599986,32.02333333333333,-3.8036402233962168,3.8036402233962168
BMG - PRUDENCIAL,2024-09-01,24460248.0,34095.0,2335791.0,0.1009,0.0668,190.99,0.8015076655999875,28.473333333333333,0.050167759075687,0,22582509.0,73223.0,2048341.0,0.0942,0.0612,184.44,0.6111867176000096,31.51333333333333,-3.803396469460425,3.803396469460425
BMG - PRUDENCIAL,2024-12-01,25748488.0,49886.0,2335791.0,0.0969,0.0596999999999999,191.11,1.47713535680003,27.96,0.0457771882498791,0,23121514.0,27497.0,2048341.0,0.0939,0.0624,185.03,1.083587763199989,30.41333333333333,-3.826577305082253,3.826577305082253
BMG - PRUDENCIAL,2025-03-01,26503925.0,85022.0,2990987.0,0.0868,0.0553,193.61,2.040339737600028,29.313333333333333,0.0368164712177388,0,23729097.0,189506.0,2183236.0,0.0931,0.0608999999999999,186.65,1.415491577599992,29.896666666666665,-3.9128039507081924,3.9128039507081924
BMG - PRUDENCIAL,2025-06-01,25765656.0,4822.0,2990987.0,0.0907,0.0579,194.33,0.9327766831999762,31.666666666666668,0.0394533211049112,0,23785868.0,72798.0,2183236.0,0.0986,0.0641,189.49,1.053515670799987,29.07333333333333,-3.9717593623515985,3.9717593623515985
BMG - PRUDENCIAL,2025-09-01,25085764.0,23870.0,3100100.0,0.0946,0.0594,,0.6304326271999727,31.94666666666667,0.0398200678326045,0,24460248.0,34095.0,2335791.0,0.1009,0.0668,190.99,0.8015076655999875,28.473333333333333,-4.00855866463364,4.00855866463364
BMP SCMEPP LTDA - PRUDENCIAL,2023-03-01,252466.0,0.0,25247.0,0.0,0.0,182.74,2.094210609200031,30.19,0.0113961949578008,0,221393.0,0.0,22139.0,0.0,0.0,175.72,3.2006523548000043,24.72,-3.637950861472854,3.637950861472854
BMP SCMEPP LTDA - PRUDENCIAL,2023-06-01,328616.0,0.0,32862.0,0.0,0.0,184.28,0.760729877599986,32.02333333333333,0.0519804744098946,0,253666.0,0.0,25367.0,0.0,0.0,177.81,2.215266379399994,25.546666666666667,-3.6832133223776693,3.6832133223776693
